timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591772777542,7397,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-29,,true,,6913,2576,24,24,null,0,2,0
1591772777542,1463,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-29,text,true,,1092,512,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1081,0,0
1591772779006,1780,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-29,text,true,,1883,587,49,49,http://localhost:1080/cgi-bin/nav.pl?in=home,1356,0,0
1591772780786,1699,/cgi-bin/login.pl-13,200,OK,Thread Group 1-29,text,true,,1035,725,45,45,http://localhost:1080/cgi-bin/login.pl,1386,0,0
1591772782485,1425,/cgi-bin/login.pl-14,200,OK,Thread Group 1-29,text,true,,1154,241,35,35,http://localhost:1080/cgi-bin/login.pl?intro=true,951,0,0
1591772783911,1030,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-29,text,true,,1749,511,24,24,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,623,0,0
1591772783603,1339,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-30,,true,,2825,951,24,24,null,0,0,0
1591772783603,1339,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-30,text,true,,2825,951,24,24,http://localhost:1080/cgi-bin/reservations.pl,1115,0,0
1591772784015,930,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2825,951,24,24,null,0,0,0
1591772784015,930,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-5,text,true,,2825,951,24,24,http://localhost:1080/cgi-bin/reservations.pl,700,0,0
1591772776942,8003,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-15,,true,,6919,2576,24,24,null,0,1,0
1591772776942,1443,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-15,text,true,,1092,512,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1013,0,0
1591772778386,1275,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-15,text,true,,1889,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,1094,0,0
1591772779661,1782,/cgi-bin/login.pl-13,200,OK,Thread Group 1-15,text,true,,1035,725,49,49,http://localhost:1080/cgi-bin/login.pl,1425,0,0
1591772781443,2042,/cgi-bin/login.pl-14,200,OK,Thread Group 1-15,text,true,,1154,241,42,42,http://localhost:1080/cgi-bin/login.pl?intro=true,1533,0,0
1591772783485,1461,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-15,text,true,,1749,511,24,24,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,1200,0,0
1591772784113,835,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,2825,951,24,24,null,0,0,0
1591772784113,835,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-12,text,true,,2825,951,24,24,http://localhost:1080/cgi-bin/reservations.pl,737,0,0
